audio_id,media_type,source_pack,source_category,source_path,normalized_path,extension,notes
sfx_sci_fi_sfx_beep_01,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/beep_01.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_beep_01.ogg,ogg,normalized
sfx_sci_fi_sfx_beep_02,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/beep_02.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_beep_02.ogg,ogg,normalized
sfx_sci_fi_sfx_beep_03,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/beep_03.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_beep_03.ogg,ogg,normalized
sfx_sci_fi_sfx_explosion_01,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/explosion_01.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_explosion_01.ogg,ogg,normalized
sfx_sci_fi_sfx_explosion_02,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/explosion_02.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_explosion_02.ogg,ogg,normalized
sfx_sci_fi_sfx_loop_ambient_01,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/loop_ambient_01.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_loop_ambient_01.ogg,ogg,normalized
sfx_sci_fi_sfx_loop_ambient_weird,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/loop_ambient_weird.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_loop_ambient_weird.ogg,ogg,normalized
sfx_sci_fi_sfx_loop_machine_01,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/loop_machine_01.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_loop_machine_01.ogg,ogg,normalized
sfx_sci_fi_sfx_loop_machine_02,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/loop_machine_02.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_loop_machine_02.ogg,ogg,normalized
sfx_sci_fi_sfx_loop_machine_03,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/loop_machine_03.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_loop_machine_03.ogg,ogg,normalized
sfx_sci_fi_sfx_misc_01,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/misc_01.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_misc_01.ogg,ogg,normalized
sfx_sci_fi_sfx_misc_02,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/misc_02.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_misc_02.ogg,ogg,normalized
sfx_sci_fi_sfx_misc_03,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/misc_03.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_misc_03.ogg,ogg,normalized
sfx_sci_fi_sfx_misc_04,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/misc_04.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_misc_04.ogg,ogg,normalized
sfx_sci_fi_sfx_misc_05,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/misc_05.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_misc_05.ogg,ogg,normalized
sfx_sci_fi_sfx_misc_06,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/misc_06.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_misc_06.ogg,ogg,normalized
sfx_sci_fi_sfx_misc_07,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/misc_07.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_misc_07.ogg,ogg,normalized
sfx_sci_fi_sfx_misc_08,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/misc_08.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_misc_08.ogg,ogg,normalized
sfx_sci_fi_sfx_misc_09,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/misc_09.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_misc_09.ogg,ogg,normalized
sfx_sci_fi_sfx_misc_10,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/misc_10.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_misc_10.ogg,ogg,normalized
sfx_sci_fi_sfx_misc_11,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/misc_11.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_misc_11.ogg,ogg,normalized
sfx_sci_fi_sfx_misc_12,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/misc_12.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_misc_12.ogg,ogg,normalized
sfx_sci_fi_sfx_retro_beep_01,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/retro_beep_01.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_retro_beep_01.ogg,ogg,normalized
sfx_sci_fi_sfx_retro_beep_02,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/retro_beep_02.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_retro_beep_02.ogg,ogg,normalized
sfx_sci_fi_sfx_retro_beep_03,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/retro_beep_03.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_retro_beep_03.ogg,ogg,normalized
sfx_sci_fi_sfx_retro_beep_04,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/retro_beep_04.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_retro_beep_04.ogg,ogg,normalized
sfx_sci_fi_sfx_retro_beep_05,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/retro_beep_05.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_retro_beep_05.ogg,ogg,normalized
sfx_sci_fi_sfx_retro_beep_06,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/retro_beep_06.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_retro_beep_06.ogg,ogg,normalized
sfx_sci_fi_sfx_retro_explosion,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/retro_explosion.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_retro_explosion.ogg,ogg,normalized
sfx_sci_fi_sfx_retro_laser_01,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/retro_laser_01.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_retro_laser_01.ogg,ogg,normalized
sfx_sci_fi_sfx_retro_laser_02,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/retro_laser_02.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_retro_laser_02.ogg,ogg,normalized
sfx_sci_fi_sfx_rocket_01,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/rocket_01.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_rocket_01.ogg,ogg,normalized
sfx_sci_fi_sfx_shoot_01,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/shoot_01.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_shoot_01.ogg,ogg,normalized
sfx_sci_fi_sfx_shoot_02,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/shoot_02.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_shoot_02.ogg,ogg,normalized
sfx_sci_fi_sfx_teleport_01,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/teleport_01.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_teleport_01.ogg,ogg,normalized
sfx_sci_fi_sfx_teleport_02,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/teleport_02.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_teleport_02.ogg,ogg,normalized
sfx_sci_fi_sfx_terminal_01,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/terminal_01.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_terminal_01.ogg,ogg,normalized
sfx_sci_fi_sfx_terminal_02,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/terminal_02.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_terminal_02.ogg,ogg,normalized
sfx_sci_fi_sfx_terminal_03,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/terminal_03.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_terminal_03.ogg,ogg,normalized
sfx_sci_fi_sfx_terminal_04,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/terminal_04.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_terminal_04.ogg,ogg,normalized
sfx_sci_fi_sfx_terminal_05,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/terminal_05.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_terminal_05.ogg,ogg,normalized
sfx_sci_fi_sfx_terminal_06,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/terminal_06.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_terminal_06.ogg,ogg,normalized
sfx_sci_fi_sfx_terminal_07,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/terminal_07.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_terminal_07.ogg,ogg,normalized
sfx_sci_fi_sfx_terminal_08,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/terminal_08.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_terminal_08.ogg,ogg,normalized
sfx_sci_fi_sfx_terminal_09,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/terminal_09.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_terminal_09.ogg,ogg,normalized
sfx_sci_fi_sfx_weird_01,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/weird_01.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_weird_01.ogg,ogg,normalized
sfx_sci_fi_sfx_weird_02,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/weird_02.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_weird_02.ogg,ogg,normalized
sfx_sci_fi_sfx_weird_03,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/weird_03.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_weird_03.ogg,ogg,normalized
sfx_sci_fi_sfx_weird_04,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/weird_04.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_weird_04.ogg,ogg,normalized
sfx_sci_fi_sfx_weird_05,sfx,sci_fi_sfx,root,assetdirectory/audio/sfx_ogapacks/source/sci_fi_sfx/weird_05.ogg,assetdirectory/audio/normalized/sfx/sci_fi_sfx/sfx_sci_fi_sfx_weird_05.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_breaking_01,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_breaking_01.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_breaking_01.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_breaking_02,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_breaking_02.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_breaking_02.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_breaking_03,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_breaking_03.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_breaking_03.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_falling_01,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_falling_01.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_falling_01.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_falling_02,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_falling_02.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_falling_02.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_falling_03,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_falling_03.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_falling_03.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_falling_04,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_falling_04.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_falling_04.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_falling_05,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_falling_05.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_falling_05.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_falling_06,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_falling_06.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_falling_06.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_falling_07,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_falling_07.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_falling_07.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_glass_breaking_01,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_glass_breaking_01.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_glass_breaking_01.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_glass_breaking_02,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_glass_breaking_02.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_glass_breaking_02.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_glass_breaking_03,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_glass_breaking_03.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_glass_breaking_03.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_glass_breaking_04,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_glass_breaking_04.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_glass_breaking_04.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_glass_breaking_05,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_glass_breaking_05.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_glass_breaking_05.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_glass_breaking_06,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_glass_breaking_06.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_glass_breaking_06.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_glass_falling_01,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_glass_falling_01.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_glass_falling_01.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_glass_falling_02,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_glass_falling_02.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_glass_falling_02.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_glass_falling_03,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_glass_falling_03.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_glass_falling_03.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_glass_falling_04,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_glass_falling_04.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_glass_falling_04.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_glass_hit_01,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_glass_hit_01.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_glass_hit_01.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_glass_hit_02,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_glass_hit_02.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_glass_hit_02.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_hit_01,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_hit_01.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_hit_01.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_hit_02,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_hit_02.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_hit_02.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_hit_03,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_hit_03.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_hit_03.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_hit_04,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_hit_04.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_hit_04.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_hit_05,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_hit_05.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_hit_05.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_hit_06,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_hit_06.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_hit_06.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_hit_07,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_hit_07.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_hit_07.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_hit_08,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_hit_08.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_hit_08.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_hit_09,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_hit_09.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_hit_09.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_hit_10,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_hit_10.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_hit_10.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_hit_11,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_hit_11.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_hit_11.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_hit_12,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_hit_12.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_hit_12.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_hit_13,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_hit_13.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_hit_13.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_metal_falling_01,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_metal_falling_01.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_metal_falling_01.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_metal_falling_02,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_metal_falling_02.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_metal_falling_02.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_metal_falling_03,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_metal_falling_03.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_metal_falling_03.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_metal_falling_04,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_metal_falling_04.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_metal_falling_04.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_metal_falling_05,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_metal_falling_05.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_metal_falling_05.ogg,ogg,normalized
sfx_sfx_breaking_and_falling_bfh1_metal_hit_01,sfx,sfx_breaking_and_falling,root,assetdirectory/audio/sfx_ogapacks/source/sfx_breaking_and_falling/bfh1_metal_hit_01.ogg,assetdirectory/audio/normalized/sfx/sfx_breaking_and_falling/sfx_sfx_breaking_and_falling_bfh1_metal_hit_01.ogg,ogg,normalized
